ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,pbase
20,2,0.1422560214996338,56,LOCALLY_SOLVED,0.08214338959991094,rwlav,1000.0,rIVR,0.0008947291740160068,0.0003617144096341729,0.00012902237843182007,0.0008905468589029052,0.00035166037264376275,0.00012285245688191195,1.0
20,3,0.33202219009399414,94,LOCALLY_SOLVED,0.17014776800205675,rwlav,1000.0,rIVR,0.0004787609591954123,0.0001064048434016307,4.855656977831302e-5,0.0004655690739749894,0.00010354690549775879,4.5681842133859824e-5,1.0
20,4,0.07996487617492676,32,LOCALLY_SOLVED,0.09208883108150466,rwlav,1000.0,rIVR,0.0004740447661295555,0.00035251174362160853,0.0003854801839155986,0.0004735228564131805,0.0003516457862592151,0.0003839842899851162,1.0
20,5,0.05897116661071777,26,LOCALLY_SOLVED,0.07472441038202422,rwlav,1000.0,rIVR,0.0008908294091816149,0.0006533201466577543,0.00030562407586920415,0.000890065219690791,0.0006511942295317186,0.0003046609875912645,1.0
21,1,0.10099077224731445,51,LOCALLY_SOLVED,0.07941720791723354,rwlav,1000.0,rIVR,0.0009013343763575321,0.0006780171399802803,0.00012159289988122879,0.0008923206942704177,0.0006733450730688141,0.00011848160713177548,1.0
21,2,0.09749197959899902,50,LOCALLY_SOLVED,0.07549469322604781,rwlav,1000.0,rIVR,0.0008970996903889805,0.0006790006521775194,0.0001227696643495424,0.0008913480229298498,0.0006698618262046119,0.00012023401587007765,1.0
21,3,0.22616195678710938,132,LOCALLY_SOLVED,0.19035491971178942,rwlav,1000.0,rIVR,0.00046503491554972243,0.00011815540674775526,0.0002659702900575933,0.000460661546189577,0.0001082132246233251,0.0002555706986248276,1.0
21,4,0.09228897094726562,42,LOCALLY_SOLVED,0.06496296229577248,rwlav,1000.0,rIVR,0.0009010805305427194,0.0008911501525017407,0.0003633711968336062,0.0008958610528854742,0.0008879590844946484,0.0003607951065448587,1.0
21,5,0.13647103309631348,62,LOCALLY_SOLVED,0.08686298651045528,rwlav,1000.0,rIVR,0.0004915107462990509,0.0003923539582673108,0.00012981377328302734,0.00048378849491512074,0.0003850431453563244,0.0001257949377511114,1.0
22,1,0.12042808532714844,60,LOCALLY_SOLVED,0.10773785152420086,rwlav,1000.0,rIVR,0.00042303742325566773,0.0004769385275151805,0.00043286028134104093,0.0004170557528808794,0.0004520174652414111,0.0004052327886795104,1.0
22,2,0.05465984344482422,29,LOCALLY_SOLVED,0.04883245675441896,rwlav,1000.0,rIVR,0.0008956529794812429,0.0006946414840578452,3.906869908809618e-5,0.0008923331411834595,0.0006824216081231593,2.841812026181332e-5,1.0
