ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,pbase
19,2,0.10035419464111328,214,OPTIMAL,1.1009793737587044,rwlav,1000.0,LD3F,0.0003162350112271284,0.00031630781439107025,0.0004355250189103099,0.00010137088534174581,0.00020672025752194024,0.00025928041877730447,1.0
19,3,0.05551290512084961,138,OPTIMAL,0.8561957178665953,rwlav,1000.0,LD3F,0.0016426122650781139,0.0003492227154124894,0.0005399327002353349,0.00017644734976962135,0.0001450685909241472,0.0003823633660293171,1.0
19,4,0.027883052825927734,111,OPTIMAL,0.5193923862013423,rwlav,1000.0,LD3F,0.0002711371608377089,0.00031877806711877454,0.00034541509976304674,0.00019183276944686697,0.00016686429639810907,0.00031988287767967927,1.0
19,5,0.04862523078918457,149,OPTIMAL,0.9025728477577946,rwlav,1000.0,LD3F,0.0003582650212703431,0.00035884247432105276,0.0005120380095311461,0.00012413830078737074,0.00017019808774108307,0.0003710089105610457,1.0
20,1,0.008836030960083008,29,OPTIMAL,0.15657066487044097,rwlav,1000.0,LD3F,0.00020183274767293646,0.0002030608335537032,0.00020491286817669874,0.0001964142882144706,0.00020165160556968062,0.00020375905923627748,1.0
20,2,0.014844179153442383,56,OPTIMAL,0.16496842843283013,rwlav,1000.0,LD3F,0.00011315523396682181,0.00011371672149396161,0.00015069624927854797,0.00010323897939108167,0.00010359098204758872,0.00013417799304952477,1.0
20,3,0.036392927169799805,94,OPTIMAL,0.519097623401114,rwlav,1000.0,LD3F,0.0005728014743013876,0.0001911012147330915,0.0003923425110161638,0.0001583953400027662,0.00017890915416124065,0.0002454625516383639,1.0
20,4,0.010082006454467773,32,OPTIMAL,0.16158104009040408,rwlav,1000.0,LD3F,0.00019676899242537793,0.00019686735013668688,0.00019736403629755372,0.000195140154730232,0.00019564411654011266,0.00019700809019924936,1.0
20,5,0.007695913314819336,26,OPTIMAL,0.13944419973539685,rwlav,1000.0,LD3F,0.00011972517489544643,0.00012062006895940947,0.00012114709627675246,0.00011701108607593717,0.00011956809811860023,0.0001206631554041036,1.0
21,1,0.012176990509033203,51,OPTIMAL,0.13661403847656023,rwlav,1000.0,LD3F,2.840129117331891e-5,2.958653593432281e-5,5.4958057607690236e-5,9.939892265193306e-6,2.3009823584226722e-5,5.038978701311625e-5,1.0
21,2,0.013478994369506836,50,OPTIMAL,0.13693601851611775,rwlav,1000.0,LD3F,0.0001089152092692558,0.00010960782204016972,0.00012185663203578834,0.00010125863169851534,0.00010035015942547521,0.00011632630876318384,1.0
21,3,0.043623924255371094,132,OPTIMAL,0.4931186349725226,rwlav,1000.0,LD3F,0.0002914579841772902,0.00029652512523581365,0.0003605831322228692,0.00024520791629851666,0.0002501431403568396,0.00033649390714510485,1.0
21,4,0.009963035583496094,42,OPTIMAL,0.11576462346632296,rwlav,1000.0,LD3F,2.654401471491319e-5,2.4857946337109027e-5,2.9583931732801716e-5,2.382326777487324e-5,2.189437733829138e-5,2.7465132705229406e-5,1.0
21,5,0.017261981964111328,62,OPTIMAL,0.1687330120873902,rwlav,1000.0,LD3F,0.00010662249919812794,0.00010566801341038712,0.00012438770746081573,9.624942469393401e-5,9.834358866764583e-5,0.00010681793891916562,1.0
22,1,0.02049088478088379,60,OPTIMAL,0.21666969172279024,rwlav,1000.0,LD3F,0.00017435587371794625,7.071391027446694e-5,2.0219527883114097e-5,8.419298201067237e-5,4.105653360966429e-5,8.499612609641493e-6,1.0
